COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位面積合計,不含車位面積未滿5年,不含車位面積5-未滿10年,不含車位面積10-未滿20年,不含車位面積20-未滿30年,不含車位面積30-未滿40年,不含車位面積40-未滿50年,不含車位面積50年以上,不含車位面積不詳,不含車位中位數房價合計,不含車位中位數房價未滿5年,不含車位中位數房價5-未滿10年,不含車位中位數房價10-未滿20年,不含車位中位數房價20-未滿30年,不含車位中位數房價30-未滿40年,不含車位中位數房價40-未滿50年,不含車位中位數房價50年以上,不含車位中位數房價不詳,不含車位交易單價中位數合計,不含車位交易單價中位數未滿5年,不含車位交易單價中位數5-未滿10年,不含車位交易單價中位數10-未滿20年,不含車位交易單價中位數20-未滿30年,不含車位交易單價中位數30-未滿40年,不含車位交易單價中位數40-未滿50年,不含車位交易單價中位數50年以上,不含車位交易單價中位數不詳,含車位面積合計,含車位面積未滿5年,含車位面積5-未滿10年,含車位面積10-未滿20年,含車位面積20-未滿30年,含車位面積30-未滿40年,含車位面積40-未滿50年,含車位面積50年以上,含車位面積不詳,含車位中位數房價合計,含車位中位數房價未滿5年,含車位中位數房價5-未滿10年,含車位中位數房價10-未滿20年,含車位中位數房價20-未滿30年,含車位中位數房價30-未滿40年,含車位中位數房價40-未滿50年,含車位中位數房價50年以上,含車位中位數房價不詳,含車位交易單價中位數合計,含車位交易單價中位數未滿5年,含車位交易單價中位數5-未滿10年,含車位交易單價中位數10-未滿20年,含車位交易單價中位數20-未滿30年,含車位交易單價中位數30-未滿40年,含車位交易單價中位數40-未滿50年,含車位交易單價中位數50年以上,含車位交易單價中位數不詳,資料時間
10013,屏東縣,10013250,枋山鄉,96.12,39.95,0,0,0,56.16,0,0,0,598700,7380000,0,0,0,499861,0,0,0,22298.03,184711.49,0,0,0,17989.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013160,枋寮鄉,1177.4,70.5,45.26,91.19,758.69,144.89,28.31,38.55,0,2880000,7600000,5000000,4270000,3490000,2100000,0,375000,0,74988.1,107805.05,110480.09,91735.37,83054.1,74988.1,0,48236.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013030,東港鎮,4719.67,2838.17,159.68,398.68,863.87,332.71,126.55,0,0,8016750,11000000,10080000,8000000,3600000,4000000,4160000,0,0,139528.85,155667.79,126347.7,134545.59,90279.36,136586.33,145620.36,0,0,611.52,466.87,0,0,144.65,0,0,0,0,4550000,4800000,0,0,3475000,0,0,0,0,101385.41,101385.41,0,0,101884.98,0,0,0,0,"107Y3S"
10013,屏東縣,10013190,林邊鄉,255.47,0,0,0,156.32,74.38,24.77,0,0,2000000,0,0,0,2000000,4600000,1300000,0,0,54781.43,0,0,0,54781.43,61843.15,52472.78,0,0,66.57,0,0,0,66.57,0,0,0,0,3000000,0,0,0,3000000,0,0,0,0,45062.5,0,0,0,45062.5,0,0,0,0,"107Y3S"
10013,屏東縣,10013200,南州鄉,1154.44,1006.24,0,60.,53.28,34.93,0,0,0,4300000,18200000,0,5700000,2900000,900000,0,0,0,40097.66,18087.21,0,95003.4,54427.03,25768.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013180,崁頂鄉,289.6,0,51.92,116.08,121.6,0,0,0,0,3650000,0,5800000,5500000,3000000,0,0,0,0,92610.68,0,111720.97,92610.68,70838.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013220,琉球鄉,78.86,0,0,42.01,0,36.85,0,0,0,6640000,0,0,7480000,0,5800000,0,0,0,167732.95,0,0,178073.4,0,157392.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013170,新園鄉,5374.26,4719.64,0,0,390.19,144.43,110.66,0,9.33,7000000,7950000,0,0,3500000,5620000,2200000,0,300000,105287.27,124257.42,0,0,68861.13,107623.75,81774.05,0,32167.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013080,九如鄉,1397.93,620.08,0,64.24,353.71,300.16,0,0,59.74,3875000,9800000,0,9500000,2500000,2200000,0,0,6795000,116519.24,140671.71,0,147885.47,58727.75,68002.22,0,0,186734.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013060,長治鄉,1777.27,733.21,75.69,252.44,563.85,152.08,0,0,0,6900000,8700000,11000000,5900000,2850000,3700000,0,0,0,123084.3,143207.34,145332.47,99667.72,86608.,123826.23,0,0,0,41.02,0,0,0,41.02,0,0,0,0,3700000,0,0,0,3700000,0,0,0,0,90195.45,0,0,0,90195.45,0,0,0,0,"107Y3S"
10013,屏東縣,10013010,屏東市,16547.65,3241.89,741.51,2377.73,4194.66,3462.45,760.95,682.15,1086.32,3690000,4730000,11850000,4120000,3260000,3200000,3375000,8000000,3650000,117487.85,156934.62,158041.04,100479.79,86663.13,106467.51,126315.86,200611.15,150762.81,3767.66,1905.8,0,880.83,981.02,0,0,0,0,3900000,4870000,0,3850000,3500000,0,0,0,0,123724.71,135388.42,0,70563.7,92620.9,0,0,0,0,"107Y3S"
10013,屏東縣,10013050,萬丹鄉,2354.2,500.89,75.23,370.33,1002.49,385.02,0,0,20.23,4400000,7950000,9900000,6500000,3975000,3000000,0,0,9828000,92464.22,136744.96,131588.09,102446.45,75478.05,96519.27,0,0,485711.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013070,麟洛鄉,482.54,79.68,0,68.78,149.15,133.41,51.54,0,0,4505000,9500000,0,6500000,4330000,3450000,5200000,0,0,96344.13,119233.68,0,94509.16,90322.,106814.28,100898.53,0,0,68.5,68.5,0,0,0,0,0,0,0,3650000,3650000,0,0,0,0,0,0,0,106529.5,106529.5,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013330,牡丹鄉,38.3,0,0,0,38.3,0,0,0,0,1250000,0,0,0,1250000,0,0,0,0,32640.06,0,0,0,32640.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013230,車城鄉,409.06,247.53,0,0,103.13,0,0,0,58.39,3410000,3600000,0,0,1060000,0,0,0,5560000,107869.19,127244.88,0,0,54294.07,0,0,0,95214.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013040,恆春鎮,1246.18,257.58,137.13,156.94,342.26,283.6,54.03,0,14.64,4880000,10650000,11940000,33900000,2160000,4880000,2525000,0,900000,141104.03,165321.26,173816.66,216010.25,88561.52,155655.25,96121.27,0,61471.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013130,內埔鄉,7567.29,1163.76,366.16,3284.8,981.1,1559.44,117.15,73.4,21.48,3150000,9300000,7050000,1700000,2350000,3075000,2199000,9600000,450000,86231.35,139287.84,113854.18,76564.51,65664.93,99360.66,70333.19,130798.08,20946.26,72.99,0,0,0,72.99,0,0,0,0,2215000,0,0,0,2215000,0,0,0,0,60682.99,0,0,0,60682.99,0,0,0,0,"107Y3S"
10013,屏東縣,10013140,竹田鄉,593.05,70.3,114.98,0,407.77,0,0,0,0,2330000,8060000,4107085,0,2275000,0,0,0,0,54190.71,114654.8,35718.98,0,54190.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013290,泰武鄉,48.22,0,0,0,0,48.22,0,0,0,2000000,0,0,0,0,2000000,0,0,0,41472.65,0,0,0,0,41472.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013150,新埤鄉,185.21,108.3,0,0,51.07,25.84,0,0,0,2480000,13500000,0,0,2480000,1800000,0,0,0,69668.81,124652.53,0,0,48559.78,69668.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013120,萬巒鄉,308.08,52.37,0,0,233.93,21.78,0,0,0,2100000,6000000,0,0,2100000,1000000,0,0,0,57228.38,114572.04,0,0,57228.38,45913.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10013,屏東縣,10013020,潮州鎮,5829.87,1944.19,256.34,488.55,1941.65,570.55,492.6,135.99,0,4175000,8950000,7300000,6675000,3000000,2900000,2600000,5650000,0,96012.66,149985.37,142650.77,116777.14,70536.34,83735.39,87874.58,182942.6,0,435.19,0,0,0,435.19,0,0,0,0,2900000,0,0,0,2900000,0,0,0,0,66102.58,0,0,0,66102.58,0,0,0,0,"107Y3S"
10005,苗栗縣,10005080,大湖鄉,158.48,53.43,0,20.69,73.5,0,10.86,0,0,3000000,9600000,0,2000000,4000000,0,1600000,0,0,121996.71,179672.41,0,96660.38,54420.7,0,147333.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005070,卓蘭鎮,163.62,0,0,0,101.79,61.82,0,0,0,7300000,0,0,0,10150000,6200000,0,0,0,104170.9,0,0,0,257022.06,100283.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005170,獅潭鄉,35.7,0,35.7,0,0,0,0,0,0,9520000,0,9520000,0,0,0,0,0,0,266658.82,0,266658.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005040,竹南鎮,13659.42,9285.28,660.08,816.35,1899.69,447.64,434.12,0,116.26,6830000,7325000,10850000,7850000,4500000,2960500,5040000,0,3000000,164546.11,167766.05,171725.22,132217.81,105178.51,130197.25,171806.28,0,115596.93,2398.48,1768.06,224.24,96.92,309.26,0,0,0,0,5775000,5835000,5470000,5350000,3410000,0,0,0,0,146287.44,151061.96,151890.76,110872.02,93115.5,0,0,0,0,"107Y3S"
10005,苗栗縣,10005060,後龍鎮,1814.13,892.25,0,253.87,454.05,108.77,61.53,0,43.67,6690000,7725000,0,5350000,3800000,3000000,2528450,0,1575000,110303.65,150434.11,0,64359.35,82903.07,99394.43,80851.71,0,66999.5,170.35,170.35,0,0,0,0,0,0,0,5900000,5900000,0,0,0,0,0,0,0,173169.96,173169.96,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005150,造橋鄉,506.72,0,0,308.13,53.78,144.82,0,0,0,439000,0,0,350000,4180000,2300000,0,0,0,56639.37,0,0,47679.6,77726.3,75280.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005090,公館鄉,1694.76,672.6,195.15,209.33,303.94,196.91,35.,25.65,56.18,7200000,9300000,17500000,5650000,4475000,3000000,4200000,6820000,2397710,121677.23,141323.69,279798.99,106808.36,85293.28,94902.92,120002.57,265897.57,42678.84,56.89,56.89,0,0,0,0,0,0,0,9200000,9200000,0,0,0,0,0,0,0,161729.45,161729.45,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005010,苗栗市,6989.72,1394.88,643.02,651.4,2257.1,1110.86,161.43,86.6,684.43,4200000,12900000,8900000,2045000,3600000,3765000,5500000,5500000,3300000,107537.74,187837.74,154982.89,104669.23,81442.2,92281.37,204610.96,364499.95,106756.3,1201.49,901.21,0,118.02,182.25,0,0,0,0,6125000,6600000,0,4200000,2680000,0,0,0,0,137467.85,151053.8,0,121283.14,74393.35,0,0,0,0,"107Y3S"
10005,苗栗縣,10005120,頭屋鄉,237.54,0,49.7,67.21,0,120.64,0,0,0,6550000,0,7500000,6550000,0,2000000,0,0,0,97460.92,0,150912.34,97460.92,0,60684.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005020,苑裡鎮,4519.01,3015.28,71.21,300.9,570.48,465.78,0,0,95.37,6350000,6680000,7150000,8200000,4750000,4868111,0,0,2350000,126566.87,127733.57,643424.65,144736.65,76035.27,74837.62,0,0,47663.19,66.88,0,0,0,66.88,0,0,0,0,3250000,0,0,0,3250000,0,0,0,0,97048.08,0,0,0,97048.08,0,0,0,0,"107Y3S"
10005,苗栗縣,10005030,通霄鎮,678.78,0,0,65.64,198.11,0,15.98,0,399.05,2700000,0,0,8500000,2300000,0,1150000,0,2900000,63309.,0,0,129501.21,59489.13,0,71973.74,0,63641.38,75.71,0,0,0,75.71,0,0,0,0,1525000,0,0,0,1525000,0,0,0,0,71854.65,0,0,0,71854.65,0,0,0,0,"107Y3S"
10005,苗栗縣,10005130,三義鄉,574.5,45.77,0,27.26,251.18,29.8,60.45,0,160.03,2800000,37000000,0,5010000,4800000,1000000,2150000,0,2150000,72792.79,808313.84,0,183756.61,96974.37,33554.46,71138.4,0,66115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005100,銅鑼鄉,920.64,178.65,0,202.75,320.65,91.42,62.84,64.34,0,3350000,6500000,0,25060000,2500000,1970500,3050000,9100000,0,89105.67,141486.82,0,123601.96,72305.51,61140.4,96730.2,453391.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005160,三灣鄉,188.35,54.7,0,0,65.92,67.73,0,0,0,4000000,7550000,0,0,4000000,3500000,0,0,0,60678.88,138038.15,0,0,60678.88,51675.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005110,南庄鄉,280.89,0,0,100.88,148.42,16.21,15.38,0,0,4700000,0,0,7700000,3400000,2550000,6000000,0,0,117562.07,0,0,76325.47,77793.95,157330.2,390063.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
10005,苗栗縣,10005050,頭份市,14143.88,8556.39,689.81,1580.15,1956.41,805.61,469.67,38.33,47.5,5335000,5680000,3825000,8200000,3500000,3800000,4400000,5860998,5000000,139258.2,142883.85,161006.8,146654.37,99328.28,126496.88,131893.79,152897.73,105266.37,3318.14,1420.21,205.4,132.64,1559.89,0,0,0,0,5150000,6390000,4000000,3400000,3800000,0,0,0,0,145046.71,150624.98,175210.55,136198.35,108471.07,0,0,0,0,"107Y3S"
68000,桃園市,68000080,八德區,18815.95,12651.83,727.87,1300.41,1780.85,1826.09,528.91,0,0,6900000,8500000,9090000,5910000,3640000,3300000,3700000,0,0,172946.25,187542.25,212263.67,145937.76,142712.19,130497.71,169576.67,0,0,6256.59,2826.51,1299.72,1378.38,751.98,0,0,0,0,7550000,8460000,9250000,6550000,5350000,0,0,0,0,161137.91,167387.73,180848.64,147589.75,138892.2,0,0,0,0,"107Y3S"
68000,桃園市,68000030,大溪區,7246.38,3507.06,175.12,1671.08,871.82,738.23,253.82,0,29.25,5700000,6180000,10150000,8200000,3000000,3650000,2160000,0,17091250,156583.03,178723.27,119396.71,127754.61,93202.75,136906.91,122411.98,0,584341.71,4362.92,3462.1,0,606.68,294.13,0,0,0,0,8650000,9700000,0,6120000,4440000,0,0,0,0,167106.05,170753.36,0,115438.89,92412.09,0,0,0,0,"107Y3S"
68000,桃園市,68000130,復興區,31.45,0,0,31.45,0,0,0,0,0,5120000,0,0,5120000,0,0,0,0,0,162777.65,0,0,162777.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
68000,桃園市,68000090,龍潭區,12641.97,5602.46,619.39,1602.46,2813.12,1672.18,312.54,0,19.81,5225000,7657447,10240000,6500000,2433333,4300000,2900000,0,3250000,144755.34,169874.53,169466.15,140688.81,99724.2,160552.94,135854.18,0,164027.51,4216.49,2103.5,54.76,703.84,1294.77,59.62,0,0,0,5725000,6200000,6300000,6825000,2950000,8000000,0,0,0,134831.64,141066.88,115050.53,142084.19,103200.24,268353.94,0,0,0,"107Y3S"
68000,桃園市,68000020,中壢區,43470.03,24139.16,2026.11,4994.16,6497.64,3866.63,1887.5,0,58.83,6320000,8080000,7630000,4175000,4090000,3900000,5000000,0,4060000,182718.58,212714.77,194005.91,171367.2,137504.81,158512.83,241572.48,0,165977.46,17598.06,5153.87,3570.49,5674.23,3199.48,0,0,0,0,6475000,10000000,8030000,5575000,4475000,0,0,0,0,156997.05,190319.91,181062.2,147193.84,133229.69,0,0,0,0,"107Y3S"
68000,桃園市,68000120,觀音區,14405.78,7204.67,393.71,5398.3,1205.81,203.29,0,0,0,4680000,4650000,5000000,6440000,3550000,4200000,0,0,0,151525.67,154554.62,106947.34,109245.38,71702.78,128368.14,0,0,0,507.52,331.95,0,175.56,0,0,0,0,0,7500000,9000000,0,2800000,0,0,0,0,0,160454.24,184006.13,0,71150.12,0,0,0,0,0,"107Y3S"
68000,桃園市,68000100,平鎮區,22965.77,7630.27,737.97,3781.81,4471.68,5464.75,869.47,9.82,0,4950000,5390000,7060000,7350000,4325000,4050000,4200000,7500000,0,153491.94,158333.35,176465.4,153650.07,126063.98,155165.92,184275.18,763578.33,0,6202.29,2577.19,830.41,1349.01,1445.69,0,0,0,0,6300000,8100000,7415000,5160000,4450000,0,0,0,0,149175.8,165289.26,155422.66,149175.8,114913.88,0,0,0,0,"107Y3S"
68000,桃園市,68000010,桃園區,66803.66,44348.18,1901.49,6920.49,7703.83,3381.73,2251.27,296.67,0,7230000,7720000,8830000,6300000,4850000,3700000,8900000,14500000,0,215095.31,241930.3,223074.,194336.34,169144.76,137082.51,252970.27,418889.08,0,24542.86,5420.54,3626.87,9469.37,6026.08,0,0,0,0,8020000,11050000,10500000,8080000,6500000,0,0,0,0,183140.16,223799.43,195906.67,184166.3,152247.41,0,0,0,0,"107Y3S"
68000,桃園市,68000070,龜山區,11050.04,3232.34,393.31,1916.36,2424.42,2682.47,363.51,37.63,0,5400000,11100000,11100000,5700000,5940000,2850000,5500000,6000000,0,184003.86,263803.3,252628.21,201572.26,176020.37,110529.69,229342.82,159455.83,0,4272.44,946.97,1030.72,1635.6,659.15,0,0,0,0,8320000,10350000,9350000,8440000,7000000,0,0,0,0,177739.62,232592.84,173296.76,177790.67,174284.77,0,0,0,0,"107Y3S"
68000,桃園市,68000110,新屋區,3397.64,1332.13,181.56,411.8,1052.62,333.74,85.79,0,0,9575000,12225000,13775000,9750000,3750000,4000000,2940000,0,0,154716.18,183859.92,278308.53,148486.09,81148.45,120541.31,113840.14,0,0,207.48,160.36,0,0,47.12,0,0,0,0,12000000,13800000,0,0,5150000,0,0,0,0,165938.12,173398.12,0,0,109294.43,0,0,0,0,"107Y3S"
68000,桃園市,68000040,楊梅區,26896.63,11129.56,747.54,3333.84,9325.26,1525.,670.16,105.12,60.14,4900000,7800000,7900000,4000000,3225000,3500000,3800000,13890000,6750000,129181.07,150074.45,149628.17,121226.18,90600.21,117952.9,153343.25,285081.71,219123.68,6122.58,2271.84,680.53,1635.62,1534.58,0,0,0,0,4490000,8000000,4200000,3960000,2950000,0,0,0,0,115207.09,156592.89,130651.38,105695.55,80512.54,0,0,0,0,"107Y3S"
68000,桃園市,68000060,大園區,10751.68,7491.03,334.46,705.64,1617.27,527.33,75.94,0,0,7400000,7880000,16230000,7500000,4650000,3750000,16450000,0,0,186737.38,230504.17,176583.69,141260.8,101971.,160043.39,313219.85,0,0,2229.,1428.59,534.4,106.4,159.62,0,0,0,0,12000000,12580000,12000000,6700000,4300000,0,0,0,0,189573.24,206984.43,183812.21,128892.13,116639.67,0,0,0,0,"107Y3S"
68000,桃園市,68000050,蘆竹區,16382.82,6159.77,1170.62,4134.15,3700.21,1004.29,183.93,0,29.84,7050000,8180000,10200000,6395000,4800000,4000000,5200000,0,8000000,193586.,195598.52,233239.78,229460.26,163153.58,116812.2,346676.67,0,268109.09,9609.82,1152.73,1939.24,4833.86,1683.98,0,0,0,0,8800000,8000000,10900000,9425000,7150000,0,0,0,0,190500.54,196954.02,211108.5,197133.25,147839.69,0,0,0,0,"107Y3S"
64000,高雄市,64000050,三民區,21020.07,2563.03,625.15,2901.96,6922.37,5686.54,1891.15,429.89,0,4200000,6650000,5000000,3900000,3650000,3200000,5950000,5500000,0,142503.27,221721.54,186767.52,155641.67,123603.86,120592.99,229511.61,236845.09,0,13329.55,5725.92,921.05,2056.67,4625.91,0,0,0,0,7530000,9810000,9000000,6450000,5720000,0,0,0,0,158569.22,208668.09,180670.68,156387.,130742.08,0,0,0,0,"107Y3S"
64000,高雄市,64000110,小港區,7775.52,2635.44,352.24,900.62,1627.53,1878.14,381.56,0,0,4320000,6120000,12450000,6800000,3780000,2400000,2450000,0,0,131175.52,153560.77,170335.44,140390.57,98384.91,92106.48,148815.7,0,0,3500.74,2868.6,0,151.14,481.,0,0,0,0,6460000,7260000,0,4790000,3375000,0,0,0,0,142891.08,147078.97,0,129596.37,95597.59,0,0,0,0,"107Y3S"
64000,高雄市,64000090,前鎮區,11391.71,3751.52,348.2,1359.36,2474.76,2054.86,1288.93,114.08,0,5830000,8080000,5100000,6940000,3750000,3300000,4312500,3383350,0,164692.54,243943.26,183400.07,173563.28,125618.28,116165.43,163796.6,438529.97,0,3795.07,724.09,298.33,1472.33,1300.31,0,0,0,0,7800000,7000000,8290000,8100000,7800000,0,0,0,0,163443.92,181787.56,212038.17,172833.92,137299.73,0,0,0,0,"107Y3S"
64000,高雄市,64000080,苓雅區,10772.69,1637.02,473.02,275.03,2374.53,3734.45,1897.35,381.28,0,4500000,7240000,27740000,5150000,3600000,3500000,6210000,8100000,0,160235.67,258195.17,244950.81,194289.52,117284.46,129423.9,205956.25,245873.86,0,7249.02,3920.7,955.1,762.06,1488.86,122.29,0,0,0,13850000,17000000,27000000,7650000,6000000,6650000,0,0,0,237710.04,261061.16,228650.98,194461.51,127798.75,109268.64,0,0,0,"107Y3S"
64000,高雄市,64000060,新興區,3928.73,580.14,79.14,197.7,959.23,1228.62,459.92,423.97,0,4500000,6280000,8200000,2540000,3780000,2830000,5150000,9230000,0,155282.18,261399.28,236512.08,190030.69,140036.11,118691.56,170988.19,302319.58,0,1254.04,405.94,68.66,103.54,570.43,105.47,0,0,0,7390000,8895000,16000000,11165000,7400000,6000000,0,0,0,184411.98,246162.56,233037.68,202793.53,132404.75,149021.12,0,0,0,"107Y3S"
64000,高雄市,64000030,左營區,11936.06,3829.7,728.71,2652.65,3502.82,766.47,399.22,56.49,0,5750000,22300000,5925000,5090000,4945000,4200000,4600000,5815000,0,181233.29,273437.16,182453.71,169906.21,138475.33,136045.65,206493.24,210471.2,0,12993.77,4909.36,1725.87,3419.03,2939.51,0,0,0,0,8020000,12760000,11720000,6820000,6300000,0,0,0,0,174273.75,214366.91,196569.44,154503.71,150845.84,0,0,0,0,"107Y3S"
64000,高雄市,64000040,楠梓區,26710.38,14483.54,3953.88,2597.56,2820.64,2046.62,744.4,35.75,28.01,4500000,4830000,12660000,5990000,3685000,2640000,3650000,2600000,1700000,147100.48,152061.95,180911.3,150501.14,98570.29,102579.63,152469.5,175311.21,60702.47,7619.9,5291.18,772.76,604.79,951.17,0,0,0,0,5550000,6600000,6250000,5300000,4300000,0,0,0,0,152537.98,164486.18,137098.59,133677.1,104056.19,0,0,0,0,"107Y3S"
64000,高雄市,64000070,前金區,4166.69,1202.94,72.24,236.61,1108.06,1048.56,452.23,46.06,0,5400000,5980000,4650000,4450000,4520000,3640000,4550000,3117341,0,180133.6,260113.09,191550.17,182649.09,127310.67,130251.97,146072.38,144237.93,0,2285.84,1352.6,232.52,289.97,328.23,82.51,0,0,0,7720000,7730000,8800000,7500000,9300000,6000000,0,0,0,239337.01,258155.31,199910.04,185140.42,126772.93,144842.99,0,0,0,"107Y3S"
64000,高雄市,64000020,鼓山區,9132.14,2904.16,635.,2047.41,1161.97,1690.16,620.94,72.5,0,5380000,21715000,4920000,5665000,4630000,3000000,3500000,6000000,0,179724.88,262037.91,201792.34,199396.97,146580.9,111881.71,163770.66,425658.32,0,13300.43,5381.86,2268.47,4205.85,1369.85,74.41,0,0,0,10500000,19375000,11200000,8185000,6500000,9050000,0,0,0,204879.85,240474.53,211848.68,190474.55,140689.19,121625.15,0,0,0,"107Y3S"
64000,高雄市,64000100,旗津區,292.4,0,0,0,33.05,183.47,33.6,32.11,10.16,4000000,0,0,0,3650000,4000000,4700000,2180600,1358524,137283.44,0,0,0,110424.78,137283.44,139873.88,128749.6,133660.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107Y3S"
64000,高雄市,64000010,鹽埕區,1967.29,268.78,0,56.07,374.31,977.51,73.41,217.21,0,1170000,5865000,0,3280000,3700000,600000,6400000,4875000,0,92628.68,244614.12,0,120258.47,100202.5,60439.51,152221.76,197403.96,0,566.06,270.04,0,296.02,0,0,0,0,0,8500000,8380000,0,8630000,0,0,0,0,0,214017.28,232039.2,0,157363.55,0,0,0,0,0,"107Y3S"
64000,高雄市,64000140,大寮區,8956.71,2300.39,398.21,1049.13,3740.31,1130.07,270.57,48.78,19.25,3995000,11475000,10875000,6150000,3100000,2500000,3650000,4700000,2100000,109934.7,185444.18,168459.19,106940.22,76830.69,97670.92,169415.91,96348.69,109084.68,597.6,0,0,47.81,549.79,0,0,0,0,3525000,0,0,6560000,3500000,0,0,0,0,93983.09,0,0,137218.11,90121.12,0,0,0,0,"107Y3S"
