COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF05_T,LINF05_C1,LINF05_C2,LINF05_C3,LINF05_C4,LINF05_C5,LINF05_C6,LINF05_C7,LINF05_C8,LINF06_T,LINF06_C1,LINF06_C2,LINF06_C3,LINF06_C4,LINF06_C5,LINF06_C6,LINF06_C7,LINF06_C8,LINF07_T,LINF07_C1,LINF07_C2,LINF07_C3,LINF07_C4,LINF07_C5,LINF07_C6,LINF07_C7,LINF07_C8,LINF08_T,LINF08_C1,LINF08_C2,LINF08_C3,LINF08_C4,LINF08_C5,LINF08_C6,LINF08_C7,LINF08_C8,INFO_TIME
67000,臺南市,67000170,北門區,1,,,,,1,,,,56.58,,,,,56.58,,,,593550,,,,,593550,,,,10491,,,,,10491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000180,新化區,27,1,1,1,19,2,2,1,,1176.97,71.46,58.39,43.89,881.03,68.86,37.73,15.62,,2800000,11580000,6200000,3500000,2620000,2900000,4100000,2220613,,73406,162050,106191,79751,70354,87156,216898,142155,,1,,,1,,,,,,41.59,,,41.59,,,,,,3050000,,,3050000,,,,,,73339,,,73339,,,,,,"104Y4S"
67000,臺南市,67000190,善化區,258,220,5,4,12,17,,,,15546.28,13840.49,351.08,204.88,611.71,538.13,,,,6777390,6877390,6000000,7000000,4575000,3550000,,,,126380,133371,108630,168133,88793,103630,,,,9,5,3,,1,,,,,354.23,171.22,140.64,,42.36,,,,,4900000,4600000,6000000,,4500000,,,,,135610,169488,115892,,106235,,,,,"104Y4S"
67000,臺南市,67000200,新市區,138,108,1,6,16,6,,1,,10136.04,5514.55,53,3716.71,654.09,160.86,,36.84,,7990000,9100000,7000000,48016667,3450000,3300000,,14500000,,150651,156335,132080,75628,88578,122507,,393643,,6,,,3,2,,,,1,210.95,,,121.64,76.7,,,,12.61,2975000,,,3000000,3050000,,,,1100000,78312,,,74121,80321,,,,87245,"104Y4S"
67000,臺南市,67000210,安定區,76,49,3,8,12,2,1,,1,4025.01,2699.66,138.1,510.8,547.93,66.2,33.37,,28.96,6150000,6700000,3825000,5650000,3190000,4530000,2100000,,5100000,114118,118990,102261,97426,75691,128066,62927,,176134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000220,山上區,32,30,,1,1,,,,,1580.8,1470.64,,69.05,41.11,,,,,5865000,5890000,,5250000,2700000,,,,,120523,120874,,76027,65678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000230,玉井區,51,39,,3,3,6,,,,2614.79,2125.15,,105.48,160.91,223.26,,,,5500000,5750000,,4000000,2500000,2065000,,,,111927,114000,,133117,47099,57759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000240,楠西區,11,,1,4,2,4,,,,424.59,,32.55,159.42,104.31,128.31,,,,2800000,,6500000,3750000,2800000,1294000,,,,61343,,199699,134348,54146,53434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000250,南化區,1,,,,,1,,,,35.58,,,,,35.58,,,,1442063,,,,,1442063,,,,40534,,,,,40534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
67000,臺南市,67000260,左鎮區,1,,,,,1,,,,45.7,,,,,45.7,,,,549600,,,,,549600,,,,12026,,,,,12026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104Y4S"
